,team,player,bday,tour,start,end,startelo32,startelo64,endelo32,endelo64
797,Cloud 9,BOne7,1991-02-20,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1167.4530183685035,1284.2195056421688,1221.325972580997,1315.4897590564035
798,Cloud 9,MiSeRy,1991-07-14,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1167.4530183685035,1284.2195056421688,1221.325972580997,1315.4897590564035
799,Team Secret,Arteezy,1996-07-01,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1169.4142988435958,1199.403571574252
800,Team Secret,S4,1992-04-01,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1169.4142988435958,1199.403571574252
801,Team Secret,Zai,1997-08-05,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1169.4142988435958,1199.403571574252
802,Team Secret,Puppey,1990-03-06,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1169.4142988435958,1199.403571574252
803,Team Secret,KuroKy,1992-10-28,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1169.4142988435958,1199.403571574252
804,Alliance,Loda,1988-03-19,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1043.3791247717888,1107.583617478517,1133.8907310714392,1187.4529460658118
805,Alliance,Pajkatt,1992-09-19,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1043.3791247717888,1107.583617478517,1133.8907310714392,1187.4529460658118
806,Alliance,Niqua,N/A,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1043.3791247717888,1107.583617478517,1133.8907310714392,1187.4529460658118
807,Alliance,7ckngMad,1992-05-11,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1043.3791247717888,1107.583617478517,1133.8907310714392,1187.4529460658118
808,Alliance,Akke,1988-05-26,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1043.3791247717888,1107.583617478517,1133.8907310714392,1187.4529460658118
809,London Conspiracy,Madara,N/A,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,N/A,N/A,955.5504097378365,955.4359634264025
810,London Conspiracy,ReaLaxXx,1991-07-30,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,N/A,N/A,955.5504097378365,955.4359634264025
811,London Conspiracy,SKANKS224,N/A,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,N/A,N/A,955.5504097378365,955.4359634264025
812,London Conspiracy,SsaSpartan,N/A,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,N/A,N/A,955.5504097378365,955.4359634264025
813,Invictus Gaming,BurNIng,1988-04-02,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,993.0832426010298,1023.994411852617,1031.893751341594,1058.3353482672478
814,Invictus Gaming,Ferrari 430,1990-02-14,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,993.0832426010298,1023.994411852617,1031.893751341594,1058.3353482672478
815,Invictus Gaming,Luo,1990-10-25,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,993.0832426010298,1023.994411852617,1031.893751341594,1058.3353482672478
816,Invictus Gaming,ChuaN,1991-07-28,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,993.0832426010298,1023.994411852617,1031.893751341594,1058.3353482672478
817,Invictus Gaming,Faith,1992-02-06,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,993.0832426010298,1023.994411852617,1031.893751341594,1058.3353482672478
818,Vici Gaming,Hao,1990-07-28,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1021.9541034710472,1029.8725569163673,1031.893751341594,1058.3353482672478
819,Vici Gaming,Super,1993-01-04,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1021.9541034710472,1029.8725569163673,1031.893751341594,1058.3353482672478
820,Vici Gaming,Iceiceice,1990-06-17,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1021.9541034710472,1029.8725569163673,1031.893751341594,1058.3353482672478
821,Vici Gaming,Fenrir,1989-01-18,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1021.9541034710472,1029.8725569163673,1031.893751341594,1058.3353482672478
822,Vici Gaming,Fy,1995-02-12,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1021.9541034710472,1029.8725569163673,1031.893751341594,1058.3353482672478
823,Team Tinker,Black^,1993-05-27,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1169.4142988435958,1199.403571574252
824,Team Tinker,Qojqva,N/A,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1169.4142988435958,1199.403571574252
825,Team Tinker,BuLba,1991-07-10,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1169.4142988435958,1199.403571574252
826,Team Tinker,Waytosexy,1993-12-08,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1169.4142988435958,1199.403571574252
827,Team Tinker,Pieliedie,N/A,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1169.4142988435958,1199.403571574252
828,Team Malaysia,KYxY,1991-05-26,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1124.9385369365891,1175.503573813808
829,Team Malaysia,Kecik Imba,1996-03-30,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1124.9385369365891,1175.503573813808
830,Team Malaysia,Ohaiyo,1993-03-31,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1124.9385369365891,1175.503573813808
831,Team Malaysia,JoHnNy,N/A,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1124.9385369365891,1175.503573813808
832,Team Malaysia,Mushi,1990-11-27,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1124.9385369365891,1175.503573813808
833,Team Empire,Silent,1992-12-03,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1066.3437144476732,1103.470598948806,1127.9152812744724,1209.3072952951293
834,Team Empire,Resolut1on,1996-09-02,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1066.3437144476732,1103.470598948806,1127.9152812744724,1209.3072952951293
835,Team Empire,Funn1k,1992-11-16,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1066.3437144476732,1103.470598948806,1127.9152812744724,1209.3072952951293
836,Team Empire,ALOHADANCE,1997-09-15,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1066.3437144476732,1103.470598948806,1127.9152812744724,1209.3072952951293
837,Team Empire,ALWAYSWANNAFLY,1991-03-06,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1066.3437144476732,1103.470598948806,1127.9152812744724,1209.3072952951293
838,Ninjas in Pyjamas,Era,1995-09-03,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,N/A,N/A,1043.0136844436709,1084.5377098216572
839,Ninjas in Pyjamas,Limmp,1995-05-31,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,N/A,N/A,1043.0136844436709,1084.5377098216572
840,Ninjas in Pyjamas,Jonassomfan,1992-09-22,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,N/A,N/A,1043.0136844436709,1084.5377098216572
841,Ninjas in Pyjamas,Handsken,1994-04-24,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,N/A,N/A,1043.0136844436709,1084.5377098216572
842,Ninjas in Pyjamas,Sealkid,N/A,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,N/A,N/A,1043.0136844436709,1084.5377098216572
843,Balkan Bears,W33,1995-03-06,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1006.8548955802223,1016.0213882084754,941.0700206622519,905.3583407590445
844,Balkan Bears,Masakary,1992-05-28,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1006.8548955802223,1016.0213882084754,941.0700206622519,905.3583407590445
845,Balkan Bears,YapzOr,1994-10-17,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1006.8548955802223,1016.0213882084754,941.0700206622519,905.3583407590445
846,Evil Geniuses,Fear,1988-02-19,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1066.9636957581044,1061.1690694531042,1190.561441344536,1219.672450306541
847,Evil Geniuses,SumaiL,1999-02-13,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1066.9636957581044,1061.1690694531042,1190.561441344536,1219.672450306541
848,Evil Geniuses,UNiVeRsE,1989-10-11,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1066.9636957581044,1061.1690694531042,1190.561441344536,1219.672450306541
849,Evil Geniuses,Aui 2000,1992-10-02,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1066.9636957581044,1061.1690694531042,1190.561441344536,1219.672450306541
850,Evil Geniuses,Ppd,1991-11-02,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1066.9636957581044,1061.1690694531042,1190.561441344536,1219.672450306541
851,Not Today,Ifrit,N/A,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,N/A,N/A,N/A,N/A
852,Not Today,SmAsH,N/A,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,N/A,N/A,N/A,N/A
853,Not Today,StingeR,1996-12-15,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,N/A,N/A,N/A,N/A
854,Not Today,Mstco,N/A,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,N/A,N/A,N/A,N/A
855,MVP Phoenix,QO,1993-09-22,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1078.6552233108619,1104.9349154606718,982.4884482445553,970.7277767155415
856,MVP Phoenix,March (Korean player),N/A,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1078.6552233108619,1104.9349154606718,982.4884482445553,970.7277767155415
857,MVP Phoenix,Febby,1993-02-19,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1078.6552233108619,1104.9349154606718,982.4884482445553,970.7277767155415
858,MVP Phoenix,NutZ,1989-08-31,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,1078.6552233108619,1104.9349154606718,982.4884482445553,970.7277767155415
859,Vici Gaming,Black^,1993-05-27,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1028.7116726014983,1039.0674606723733,1033.654424700907,1056.788725422693
860,Vici Gaming,Super,1993-01-04,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1028.7116726014983,1039.0674606723733,1033.654424700907,1056.788725422693
861,Vici Gaming,Iceiceice,1990-06-17,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1028.7116726014983,1039.0674606723733,1033.654424700907,1056.788725422693
862,Vici Gaming,Fenrir,1989-01-18,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1028.7116726014983,1039.0674606723733,1033.654424700907,1056.788725422693
863,Vici Gaming,Fy,1995-02-12,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1028.7116726014983,1039.0674606723733,1033.654424700907,1056.788725422693
864,LGD Gaming,Sylar,1993-12-20,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,933.2396916617143,871.1535648919046
865,LGD Gaming,Yao,1990-12-23,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,933.2396916617143,871.1535648919046
866,LGD Gaming,InJuly,1993-01-28,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,933.2396916617143,871.1535648919046
867,LGD Gaming,Faith,1992-02-06,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,933.2396916617143,871.1535648919046
868,Newbee,Hao,1990-07-28,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1093.2696122131247,1095.9531000846016,1003.6986684070147,987.3402977060153
869,Newbee,Mu,1989-12-24,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1093.2696122131247,1095.9531000846016,1003.6986684070147,987.3402977060153
870,Newbee,Rabbit,N/A,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1093.2696122131247,1095.9531000846016,1003.6986684070147,987.3402977060153
871,Newbee,Banana,N/A,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1093.2696122131247,1095.9531000846016,1003.6986684070147,987.3402977060153
872,Invictus Gaming,Luo,1990-10-25,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,1021.6302419120289,1039.057726964188
873,Invictus Gaming,Ferrari 430,1990-02-14,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,1021.6302419120289,1039.057726964188
874,Invictus Gaming,June,1994-08-28,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,1021.6302419120289,1039.057726964188
875,Invictus Gaming,ChuaN,1991-07-28,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,1021.6302419120289,1039.057726964188
876,Invictus Gaming,Chisbug,N/A,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,1021.6302419120289,1039.057726964188
877,Team Secret,Arteezy,1996-07-01,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1261.831585950799,1371.8477220033876,1222.5220849424495,1333.1944273065892
878,Team Secret,S4,1992-04-01,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1261.831585950799,1371.8477220033876,1222.5220849424495,1333.1944273065892
879,Team Secret,Zai,1997-08-05,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1261.831585950799,1371.8477220033876,1222.5220849424495,1333.1944273065892
880,Team Secret,Puppey,1990-03-06,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1261.831585950799,1371.8477220033876,1222.5220849424495,1333.1944273065892
881,Team Secret,KuroKy,1992-10-28,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1261.831585950799,1371.8477220033876,1222.5220849424495,1333.1944273065892
882,Evil Geniuses,Fear,1988-02-19,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1141.2379656737007,1235.5002105669103,1266.8887137363647,1474.9923737658771
883,Evil Geniuses,SumaiL,1999-02-13,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1141.2379656737007,1235.5002105669103,1266.8887137363647,1474.9923737658771
884,Evil Geniuses,UNiVeRsE,1989-10-11,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1141.2379656737007,1235.5002105669103,1266.8887137363647,1474.9923737658771
885,Evil Geniuses,Aui 2000,1992-10-02,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1141.2379656737007,1235.5002105669103,1266.8887137363647,1474.9923737658771
886,Evil Geniuses,Ppd,1991-11-02,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1141.2379656737007,1235.5002105669103,1266.8887137363647,1474.9923737658771
887,MVP Phoenix,March (Korean player),N/A,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1053.6800663568044,1064.4100783568442,973.1714142592099,955.1534687971623
888,MVP Phoenix,QO,1993-09-22,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1053.6800663568044,1064.4100783568442,973.1714142592099,955.1534687971623
889,MVP Phoenix,Forev,1991-11-18,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1053.6800663568044,1064.4100783568442,973.1714142592099,955.1534687971623
890,MVP Phoenix,Reisen,1993-03-04,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1053.6800663568044,1064.4100783568442,973.1714142592099,955.1534687971623
891,MVP Phoenix,Heen,1987-02-28,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1053.6800663568044,1064.4100783568442,973.1714142592099,955.1534687971623
892,Rave,Jeyo,1993-04-19,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1174.839124447594,1255.3431273496042,1101.7008516545607,1168.8651259916517
893,Rave,RyOyr,1992-10-03,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1174.839124447594,1255.3431273496042,1101.7008516545607,1168.8651259916517
894,Rave,Cast,1987-05-12,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1174.839124447594,1255.3431273496042,1101.7008516545607,1168.8651259916517
895,Rave,Ninjaboogie,1992-01-31,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1174.839124447594,1255.3431273496042,1101.7008516545607,1168.8651259916517
896,TongFu.WanZhou,XinQ,N/A,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,N/A,N/A,N/A,N/A
897,TongFu.WanZhou,Kabu,1992-07-16,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,N/A,N/A,N/A,N/A
898,TongFu.WanZhou,Lpc,1990-01-12,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,N/A,N/A,N/A,N/A
899,CDEC Gaming,Agressif,1991-11-11,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,933.2396916617143,871.1535648919046
900,CDEC Gaming,Maybe,1995-12-16,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,933.2396916617143,871.1535648919046
901,CDEC Gaming,Mikasa,1986-10-21,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,933.2396916617143,871.1535648919046
902,CDEC Gaming,Garder,1989-04-17,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,933.2396916617143,871.1535648919046
903,CDEC Gaming,Q,1993-04-18,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,933.2396916617143,871.1535648919046
904,EHOME,Mushi,1990-11-27,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1102.9444985369103,1197.980051344269,1072.1504404508808,1130.5408329268373
905,EHOME,Ohaiyo,1993-03-31,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1102.9444985369103,1197.980051344269,1072.1504404508808,1130.5408329268373
906,EHOME,Inflame,1992-12-22,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1102.9444985369103,1197.980051344269,1072.1504404508808,1130.5408329268373
907,Big God,BurNIng,1988-04-02,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1137.1547590397258,1271.8251870946667,1184.8560954964667,1278.5689558660542
908,Big God,Xiao8,1989-11-14,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1137.1547590397258,1271.8251870946667,1184.8560954964667,1278.5689558660542
909,Big God,ROtK,1992-03-13,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1137.1547590397258,1271.8251870946667,1184.8560954964667,1278.5689558660542
910,Big God,LaNm,1989-12-25,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1137.1547590397258,1271.8251870946667,1184.8560954964667,1278.5689558660542
911,Big God,Iceice,1995-08-06,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1137.1547590397258,1271.8251870946667,1184.8560954964667,1278.5689558660542
912,Cloud9,BOne7,1991-02-20,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1149.3156750001592,1214.055075256465,1164.5345149746495,1283.2111511143175
913,HellRaisers,Afoninje,1996-09-27,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,N/A,N/A,N/A,N/A
914,HellRaisers,Gorec,N/A,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,N/A,N/A,N/A,N/A
915,HellRaisers,Goddam,1995-12-09,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,N/A,N/A,N/A,N/A
916,HellRaisers,Dread,1991-01-19,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,N/A,N/A,N/A,N/A
917,Natus Vincere,XBOCT,1990-12-29,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1012.3556965707855,998.9791609915526,1135.1325442180369,1209.075459872565
918,Natus Vincere,Dendi,1989-12-30,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1012.3556965707855,998.9791609915526,1135.1325442180369,1209.075459872565
919,Natus Vincere,Funn1k,1992-11-16,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1012.3556965707855,998.9791609915526,1135.1325442180369,1209.075459872565
920,Natus Vincere,Goblak,1988-12-04,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1012.3556965707855,998.9791609915526,1135.1325442180369,1209.075459872565
921,Natus Vincere,VANSKOR,1995-01-20,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1012.3556965707855,998.9791609915526,1135.1325442180369,1209.075459872565
922,HyperGloryTeam,ZSMJ,1990-01-11,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1095.1368620307603,1131.1160370410148,1068.7866628836546,1113.9998159696722
923,HyperGloryTeam,Air,N/A,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1095.1368620307603,1131.1160370410148,1068.7866628836546,1113.9998159696722
924,HyperGloryTeam,Icy,1991-01-24,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1095.1368620307603,1131.1160370410148,1068.7866628836546,1113.9998159696722
925,HyperGloryTeam,Kaka,1992-11-07,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1095.1368620307603,1131.1160370410148,1068.7866628836546,1113.9998159696722
926,HyperGloryTeam,PrettyHaw,1992-09-16,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1095.1368620307603,1131.1160370410148,1068.7866628836546,1113.9998159696722
927,Wings Gaming,BLink,1992-07-31,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,1033.654424700907,1056.788725422693
928,Wings Gaming,ZeroPerfect,1992-09-05,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,1033.654424700907,1056.788725422693
929,Wings Gaming,Jdh,N/A,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,1033.654424700907,1056.788725422693
930,Energy Pacemaker,NeaR,N/A,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,N/A,N/A,N/A,N/A
931,Energy Pacemaker,FaN,N/A,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,N/A,N/A,N/A,N/A
932,Energy Pacemaker,Xiao2lei,1993-07-21,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,N/A,N/A,N/A,N/A
933,Energy Pacemaker,Lt,N/A,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,N/A,N/A,N/A,N/A
934,Energy Pacemaker,Le,1993-08-08,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,N/A,N/A,N/A,N/A
935,HyperGloryTeam,ZSMJ,1990-01-11,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1095.1368620307603,1131.1160370410148,1068.7866628836546,1113.9998159696722
936,HyperGloryTeam,Air,N/A,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1095.1368620307603,1131.1160370410148,1068.7866628836546,1113.9998159696722
937,HyperGloryTeam,Icy,1991-01-24,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1095.1368620307603,1131.1160370410148,1068.7866628836546,1113.9998159696722
938,HyperGloryTeam,Kaka,1992-11-07,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1095.1368620307603,1131.1160370410148,1068.7866628836546,1113.9998159696722
939,HyperGloryTeam,PrettyHaw,1992-09-16,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1095.1368620307603,1131.1160370410148,1068.7866628836546,1113.9998159696722
940,Speed Gaming.cn,ChaoYue,1995-10-09,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,1039.6428590270234,1106.3704912705175
941,Speed Gaming.cn,Piao,1995-08-23,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,1039.6428590270234,1106.3704912705175
942,Speed Gaming.cn,Lwy,1994-09-14,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,1039.6428590270234,1106.3704912705175
943,Speed Gaming.cn,MelodyLovers,1989-12-28,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,1039.6428590270234,1106.3704912705175
944,Power Rangers,Ditya Ra,1995-03-26,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,996.0299639520152,967.9583406202545,996.3193594381976,970.2940150277946
945,Power Rangers,Shachlo,1992-05-22,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,996.0299639520152,967.9583406202545,996.3193594381976,970.2940150277946
946,Power Rangers,Chshrct,1990-09-05,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,996.0299639520152,967.9583406202545,996.3193594381976,970.2940150277946
947,Power Rangers,J4,1992-05-12,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,996.0299639520152,967.9583406202545,996.3193594381976,970.2940150277946
948,Power Rangers,SoNNeikO,1997-05-16,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,996.0299639520152,967.9583406202545,996.3193594381976,970.2940150277946
949,Natus Vincere,XBOCT,1990-12-29,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1012.3556965707855,998.9791609915526,1135.1325442180369,1209.075459872565
950,Natus Vincere,Dendi,1989-12-30,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1012.3556965707855,998.9791609915526,1135.1325442180369,1209.075459872565
951,Natus Vincere,Funn1k,1992-11-16,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1012.3556965707855,998.9791609915526,1135.1325442180369,1209.075459872565
952,Natus Vincere,Goblak,1988-12-04,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1012.3556965707855,998.9791609915526,1135.1325442180369,1209.075459872565
953,Natus Vincere,VANSKOR,1995-01-20,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1012.3556965707855,998.9791609915526,1135.1325442180369,1209.075459872565
954,Team Empire,Silent,1992-12-03,StarLadder StarSeries Season 11,2014-11-14,2015-01-18,1032.519438571782,983.1281302606786,1036.827673681071,1056.8273343321935
955,Team Empire,Resolut1on,1996-09-02,StarLadder StarSeries Season 11,2014-11-14,2015-01-18,1032.519438571782,983.1281302606786,1036.827673681071,1056.8273343321935
956,Team Empire,Yoky-,1995-02-07,StarLadder StarSeries Season 11,2014-11-14,2015-01-18,1032.519438571782,983.1281302606786,1036.827673681071,1056.8273343321935
957,Team Empire,ALOHADANCE,1997-09-15,StarLadder StarSeries Season 11,2014-11-14,2015-01-18,1032.519438571782,983.1281302606786,1036.827673681071,1056.8273343321935
958,Team Empire,ALWAYSWANNAFLY,1991-03-06,StarLadder StarSeries Season 11,2014-11-14,2015-01-18,1032.519438571782,983.1281302606786,1036.827673681071,1056.8273343321935
959,HellRaisers,Artes,1995-09-07,StarLadder StarSeries Season 11,2014-11-14,2015-01-18,N/A,N/A,N/A,N/A
960,HellRaisers,Afoninje,1996-09-27,StarLadder StarSeries Season 11,2014-11-14,2015-01-18,N/A,N/A,N/A,N/A
961,HellRaisers,Gorec,N/A,StarLadder StarSeries Season 11,2014-11-14,2015-01-18,N/A,N/A,N/A,N/A
962,HellRaisers,Solo,1990-08-07,StarLadder StarSeries Season 11,2014-11-14,2015-01-18,N/A,N/A,N/A,N/A
963,HellRaisers,Dread,1991-01-19,StarLadder StarSeries Season 11,2014-11-14,2015-01-18,N/A,N/A,N/A,N/A
