team,player,tour,start,end,startelo32,startelo64,endelo32,endelo64
Virtus.pro,Solo,DOTA Summit 7,2017-06-14,2017-06-18,1174.1919860557089,1247.232405873822,1227.0390928695547,1365.0244588883725
Team VGJ,Agressif,DOTA Summit 7,2017-06-14,2017-06-18,1043.7036837547878,1067.3904753085149,1042.517227665388,1065.560976444164
Team VGJ,Freeze,DOTA Summit 7,2017-06-14,2017-06-18,1043.7036837547878,1067.3904753085149,1042.517227665388,1065.560976444164
Team VGJ,Fy,DOTA Summit 7,2017-06-14,2017-06-18,1043.7036837547878,1067.3904753085149,1042.517227665388,1065.560976444164
Team VGJ,Fenrir,DOTA Summit 7,2017-06-14,2017-06-18,1043.7036837547878,1067.3904753085149,1042.517227665388,1065.560976444164
Team Secret,MP,DOTA Summit 7,2017-06-14,2017-06-18,1193.3689625161328,1273.9615723694365,1230.382826710892,1326.7616796934285
Team Secret,MidOne,DOTA Summit 7,2017-06-14,2017-06-18,1193.3689625161328,1273.9615723694365,1230.382826710892,1326.7616796934285
Team Secret,YapzOr,DOTA Summit 7,2017-06-14,2017-06-18,1193.3689625161328,1273.9615723694365,1230.382826710892,1326.7616796934285
Team Secret,Puppey,DOTA Summit 7,2017-06-14,2017-06-18,1193.3689625161328,1273.9615723694365,1230.382826710892,1326.7616796934285
Digital Chaos,Mason,DOTA Summit 7,2017-06-14,2017-06-18,1096.4426646529043,1133.0058944376212,1100.7723610455416,1141.0941979608467
Digital Chaos,Abed,DOTA Summit 7,2017-06-14,2017-06-18,1096.4426646529043,1133.0058944376212,1100.7723610455416,1141.0941979608467
Digital Chaos,Forev,DOTA Summit 7,2017-06-14,2017-06-18,1096.4426646529043,1133.0058944376212,1100.7723610455416,1141.0941979608467
Digital Chaos,BuLba,DOTA Summit 7,2017-06-14,2017-06-18,1096.4426646529043,1133.0058944376212,1100.7723610455416,1141.0941979608467
Digital Chaos,DuBu,DOTA Summit 7,2017-06-14,2017-06-18,1096.4426646529043,1133.0058944376212,1100.7723610455416,1141.0941979608467
LGD Gaming,Ame,DOTA Summit 7,2017-06-14,2017-06-18,1141.7368921383595,1214.5464768201314,1114.374421765541,1153.1769763895975
LGD Gaming,Maybe,DOTA Summit 7,2017-06-14,2017-06-18,1141.7368921383595,1214.5464768201314,1114.374421765541,1153.1769763895975
LGD Gaming,Yao,DOTA Summit 7,2017-06-14,2017-06-18,1141.7368921383595,1214.5464768201314,1114.374421765541,1153.1769763895975
LGD Gaming,Victoria,DOTA Summit 7,2017-06-14,2017-06-18,1141.7368921383595,1214.5464768201314,1114.374421765541,1153.1769763895975
Natus Vincere,Pajkatt,DOTA Summit 7,2017-06-14,2017-06-18,1011.7227776808411,988.4273595710824,999.4853611527031,979.6374049387078
Natus Vincere,Dendi,DOTA Summit 7,2017-06-14,2017-06-18,1011.7227776808411,988.4273595710824,999.4853611527031,979.6374049387078
Natus Vincere,GeneRaL,DOTA Summit 7,2017-06-14,2017-06-18,1011.7227776808411,988.4273595710824,999.4853611527031,979.6374049387078
Natus Vincere,SoNNeikO,DOTA Summit 7,2017-06-14,2017-06-18,1011.7227776808411,988.4273595710824,999.4853611527031,979.6374049387078
Natus Vincere,Biver,DOTA Summit 7,2017-06-14,2017-06-18,1011.7227776808411,988.4273595710824,999.4853611527031,979.6374049387078
Team NP,EternaLEnVy,DOTA Summit 7,2017-06-14,2017-06-18,1136.5215935500687,1190.674379347353,1116.6914926427767,1142.1051456704674
Team NP,MSS,DOTA Summit 7,2017-06-14,2017-06-18,1136.5215935500687,1190.674379347353,1116.6914926427767,1142.1051456704674
Team NP,Aui 2000,DOTA Summit 7,2017-06-14,2017-06-18,1136.5215935500687,1190.674379347353,1116.6914926427767,1142.1051456704674
Team NP,Pieliedie,DOTA Summit 7,2017-06-14,2017-06-18,1136.5215935500687,1190.674379347353,1116.6914926427767,1142.1051456704674
Team Empire,Chappie,DOTA Summit 7,2017-06-14,2017-06-18,1060.3442473698874,1076.8604910947793,1051.073531048216,1065.5857953397976
Team Empire,Fn,DOTA Summit 7,2017-06-14,2017-06-18,1060.3442473698874,1076.8604910947793,1051.073531048216,1065.5857953397976
Team Empire,Ghostik,DOTA Summit 7,2017-06-14,2017-06-18,1060.3442473698874,1076.8604910947793,1051.073531048216,1065.5857953397976
Team Empire,Miposhka,DOTA Summit 7,2017-06-14,2017-06-18,1060.3442473698874,1076.8604910947793,1051.073531048216,1065.5857953397976
Team Empire,RodjER,DOTA Summit 7,2017-06-14,2017-06-18,1060.3442473698874,1076.8604910947793,1051.073531048216,1065.5857953397976
Newbee,Moogy,Galaxy Battles,2017-06-15,2017-06-18,1186.2154135748679,1280.5977020577604,1237.0685005483476,1371.1087913596807
Newbee,Sccc,Galaxy Battles,2017-06-15,2017-06-18,1186.2154135748679,1280.5977020577604,1237.0685005483476,1371.1087913596807
Newbee,Kpii,Galaxy Battles,2017-06-15,2017-06-18,1186.2154135748679,1280.5977020577604,1237.0685005483476,1371.1087913596807
Newbee,Kaka,Galaxy Battles,2017-06-15,2017-06-18,1186.2154135748679,1280.5977020577604,1237.0685005483476,1371.1087913596807
Newbee,Faith,Galaxy Battles,2017-06-15,2017-06-18,1186.2154135748679,1280.5977020577604,1237.0685005483476,1371.1087913596807
IG Vitality,Paparazi?,Galaxy Battles,2017-06-15,2017-06-18,983.8460636408211,1012.5437530666808,989.4974496992085,1036.962002097935
IG Vitality,InJuly,Galaxy Battles,2017-06-15,2017-06-18,983.8460636408211,1012.5437530666808,989.4974496992085,1036.962002097935
IG Vitality,Super (Su Peng),Galaxy Battles,2017-06-15,2017-06-18,983.8460636408211,1012.5437530666808,989.4974496992085,1036.962002097935
IG Vitality,Dogf1ghts,Galaxy Battles,2017-06-15,2017-06-18,983.8460636408211,1012.5437530666808,989.4974496992085,1036.962002097935
TNC Pro Team,Raven,Galaxy Battles,2017-06-15,2017-06-18,1150.729429792697,1251.0537412333638,1153.412704856199,1219.7378205996722
TNC Pro Team,Kuku,Galaxy Battles,2017-06-15,2017-06-18,1150.729429792697,1251.0537412333638,1153.412704856199,1219.7378205996722
TNC Pro Team,Sam H,Galaxy Battles,2017-06-15,2017-06-18,1150.729429792697,1251.0537412333638,1153.412704856199,1219.7378205996722
TNC Pro Team,Tims,Galaxy Battles,2017-06-15,2017-06-18,1150.729429792697,1251.0537412333638,1153.412704856199,1219.7378205996722
TNC Pro Team,1437,Galaxy Battles,2017-06-15,2017-06-18,1150.729429792697,1251.0537412333638,1153.412704856199,1219.7378205996722
Planet Odd,Resolut1on,Galaxy Battles,2017-06-15,2017-06-18,N/A,N/A,N/A,N/A
Planet Odd,W33,Galaxy Battles,2017-06-15,2017-06-18,N/A,N/A,N/A,N/A
Planet Odd,MoonMeander,Galaxy Battles,2017-06-15,2017-06-18,N/A,N/A,N/A,N/A
Planet Odd,MiSeRy,Galaxy Battles,2017-06-15,2017-06-18,N/A,N/A,N/A,N/A
Planet Odd,Saksa,Galaxy Battles,2017-06-15,2017-06-18,N/A,N/A,N/A,N/A
Mousesports,Madara,Galaxy Battles,2017-06-15,2017-06-18,1000.3066127057194,1047.6021878699887,1027.0482702441523,1108.949378241329
Mousesports,ThuG,Galaxy Battles,2017-06-15,2017-06-18,1000.3066127057194,1047.6021878699887,1027.0482702441523,1108.949378241329
Mousesports,SkyLark,Galaxy Battles,2017-06-15,2017-06-18,1000.3066127057194,1047.6021878699887,1027.0482702441523,1108.949378241329
Mousesports,Maybe Next Time,Galaxy Battles,2017-06-15,2017-06-18,1000.3066127057194,1047.6021878699887,1027.0482702441523,1108.949378241329
Mousesports,SsaSpartan,Galaxy Battles,2017-06-15,2017-06-18,1000.3066127057194,1047.6021878699887,1027.0482702441523,1108.949378241329
Infamous,Benjaz,Galaxy Battles,2017-06-15,2017-06-18,1041.1742673035217,1072.7159736472156,1029.4445285847482,1054.6955307812116
Infamous,Timado,Galaxy Battles,2017-06-15,2017-06-18,1041.1742673035217,1072.7159736472156,1029.4445285847482,1054.6955307812116
Infamous,Kingteka,Galaxy Battles,2017-06-15,2017-06-18,1041.1742673035217,1072.7159736472156,1029.4445285847482,1054.6955307812116
Infamous,Matthew,Galaxy Battles,2017-06-15,2017-06-18,1041.1742673035217,1072.7159736472156,1029.4445285847482,1054.6955307812116
Infamous,Accel,Galaxy Battles,2017-06-15,2017-06-18,1041.1742673035217,1072.7159736472156,1029.4445285847482,1054.6955307812116
Vici Gaming,Hao,Galaxy Battles,2017-06-15,2017-06-18,1103.3502055094448,1164.8578931032287,1072.0154210791918,1099.558958329825
Vici Gaming,Ori,Galaxy Battles,2017-06-15,2017-06-18,1103.3502055094448,1164.8578931032287,1072.0154210791918,1099.558958329825
Vici Gaming,Yang,Galaxy Battles,2017-06-15,2017-06-18,1103.3502055094448,1164.8578931032287,1072.0154210791918,1099.558958329825
Vici Gaming,Hym,Galaxy Battles,2017-06-15,2017-06-18,1103.3502055094448,1164.8578931032287,1072.0154210791918,1099.558958329825
Vici Gaming,ChuaN,Galaxy Battles,2017-06-15,2017-06-18,1103.3502055094448,1164.8578931032287,1072.0154210791918,1099.558958329825
HappyFeet,Jeyo,Galaxy Battles,2017-06-15,2017-06-18,1009.5136848506335,1033.3455554392995,993.2309632388473,1002.6036005278038
HappyFeet,Benhur,Galaxy Battles,2017-06-15,2017-06-18,1009.5136848506335,1033.3455554392995,993.2309632388473,1002.6036005278038
HappyFeet,Yaj,Galaxy Battles,2017-06-15,2017-06-18,1009.5136848506335,1033.3455554392995,993.2309632388473,1002.6036005278038
HappyFeet,Julz,Galaxy Battles,2017-06-15,2017-06-18,1009.5136848506335,1033.3455554392995,993.2309632388473,1002.6036005278038
HappyFeet,JessieVash,Galaxy Battles,2017-06-15,2017-06-18,1009.5136848506335,1033.3455554392995,993.2309632388473,1002.6036005278038
OG,N0tail,EPICENTER 2017,2017-06-04,2017-06-11,1088.4743803537776,1094.5108341369078,1085.1337819114613,1101.0059900808894
OG,Ana,EPICENTER 2017,2017-06-04,2017-06-11,1088.4743803537776,1094.5108341369078,1085.1337819114613,1101.0059900808894
OG,S4,EPICENTER 2017,2017-06-04,2017-06-11,1088.4743803537776,1094.5108341369078,1085.1337819114613,1101.0059900808894
OG,JerAx,EPICENTER 2017,2017-06-04,2017-06-11,1088.4743803537776,1094.5108341369078,1085.1337819114613,1101.0059900808894
OG,Fly,EPICENTER 2017,2017-06-04,2017-06-11,1088.4743803537776,1094.5108341369078,1085.1337819114613,1101.0059900808894
Evil Geniuses,Arteezy,EPICENTER 2017,2017-06-04,2017-06-11,1191.5446101026787,1364.4690964178653,1244.0931872872936,1359.950093900904
Evil Geniuses,UNiVeRsE,EPICENTER 2017,2017-06-04,2017-06-11,1191.5446101026787,1364.4690964178653,1244.0931872872936,1359.950093900904
Evil Geniuses,Zai,EPICENTER 2017,2017-06-04,2017-06-11,1191.5446101026787,1364.4690964178653,1244.0931872872936,1359.950093900904
Evil Geniuses,Cr1t-,EPICENTER 2017,2017-06-04,2017-06-11,1191.5446101026787,1364.4690964178653,1244.0931872872936,1359.950093900904
Virtus.pro,RAMZES666,EPICENTER 2017,2017-06-04,2017-06-11,1163.4730364657557,1216.3883894392914,1151.1033507657537,1200.1214340133379
Virtus.pro,9pasha,EPICENTER 2017,2017-06-04,2017-06-11,1163.4730364657557,1216.3883894392914,1151.1033507657537,1200.1214340133379
Virtus.pro,Lil,EPICENTER 2017,2017-06-04,2017-06-11,1163.4730364657557,1216.3883894392914,1151.1033507657537,1200.1214340133379
Virtus.pro,Solo,EPICENTER 2017,2017-06-04,2017-06-11,1163.4730364657557,1216.3883894392914,1151.1033507657537,1200.1214340133379
Team Liquid,MATUMBAMAN,EPICENTER 2017,2017-06-04,2017-06-11,1222.8111329883009,1308.8136263486851,1269.2382179595566,1450.4467102479673
Team Liquid,Miracle-,EPICENTER 2017,2017-06-04,2017-06-11,1222.8111329883009,1308.8136263486851,1269.2382179595566,1450.4467102479673
Team Liquid,MinD ContRoL,EPICENTER 2017,2017-06-04,2017-06-11,1222.8111329883009,1308.8136263486851,1269.2382179595566,1450.4467102479673
Team Liquid,GH,EPICENTER 2017,2017-06-04,2017-06-11,1222.8111329883009,1308.8136263486851,1269.2382179595566,1450.4467102479673
Team Liquid,KuroKy,EPICENTER 2017,2017-06-04,2017-06-11,1222.8111329883009,1308.8136263486851,1269.2382179595566,1450.4467102479673
Invictus Gaming,BurNIng,EPICENTER 2017,2017-06-04,2017-06-11,1108.8874875249066,1139.6396405778928,1103.0534690047266,1161.2221901779685
Invictus Gaming,Op,EPICENTER 2017,2017-06-04,2017-06-11,1108.8874875249066,1139.6396405778928,1103.0534690047266,1161.2221901779685
Invictus Gaming,Xxs,EPICENTER 2017,2017-06-04,2017-06-11,1108.8874875249066,1139.6396405778928,1103.0534690047266,1161.2221901779685
Invictus Gaming,BoBoKa,EPICENTER 2017,2017-06-04,2017-06-11,1108.8874875249066,1139.6396405778928,1103.0534690047266,1161.2221901779685
Invictus Gaming,Q,EPICENTER 2017,2017-06-04,2017-06-11,1108.8874875249066,1139.6396405778928,1103.0534690047266,1161.2221901779685
Natus Vincere,Pajkatt,EPICENTER 2017,2017-06-04,2017-06-11,1113.8875198405372,1156.6502705274108,1011.9672774130906,988.1859912227844
Natus Vincere,Dendi,EPICENTER 2017,2017-06-04,2017-06-11,1113.8875198405372,1156.6502705274108,1011.9672774130906,988.1859912227844
Natus Vincere,GeneRaL,EPICENTER 2017,2017-06-04,2017-06-11,1113.8875198405372,1156.6502705274108,1011.9672774130906,988.1859912227844
Natus Vincere,SoNNeikO,EPICENTER 2017,2017-06-04,2017-06-11,1113.8875198405372,1156.6502705274108,1011.9672774130906,988.1859912227844
Natus Vincere,Biver,EPICENTER 2017,2017-06-04,2017-06-11,1113.8875198405372,1156.6502705274108,1011.9672774130906,988.1859912227844
Planet Odd,Resolut1on,EPICENTER 2017,2017-06-04,2017-06-11,N/A,N/A,N/A,N/A
Planet Odd,W33,EPICENTER 2017,2017-06-04,2017-06-11,N/A,N/A,N/A,N/A
Planet Odd,MoonMeander,EPICENTER 2017,2017-06-04,2017-06-11,N/A,N/A,N/A,N/A
Planet Odd,MiSeRy,EPICENTER 2017,2017-06-04,2017-06-11,N/A,N/A,N/A,N/A
Planet Odd,Saksa,EPICENTER 2017,2017-06-04,2017-06-11,N/A,N/A,N/A,N/A
Team Secret,MP,EPICENTER 2017,2017-06-04,2017-06-11,1170.6158748014934,1220.8105387122432,1197.4020219878494,1279.6755364924986
Team Secret,MidOne,EPICENTER 2017,2017-06-04,2017-06-11,1170.6158748014934,1220.8105387122432,1197.4020219878494,1279.6755364924986
Team Secret,KheZu,EPICENTER 2017,2017-06-04,2017-06-11,1170.6158748014934,1220.8105387122432,1197.4020219878494,1279.6755364924986
Team Secret,YapzOr,EPICENTER 2017,2017-06-04,2017-06-11,1170.6158748014934,1220.8105387122432,1197.4020219878494,1279.6755364924986
Team Secret,Puppey,EPICENTER 2017,2017-06-04,2017-06-11,1170.6158748014934,1220.8105387122432,1197.4020219878494,1279.6755364924986
Clutch Gamers,Gabbi,EPICENTER 2017,2017-06-04,2017-06-11,1072.871533838757,1044.6120638897703,1006.6152205740635,961.0990128591532
Clutch Gamers,Armel,EPICENTER 2017,2017-06-04,2017-06-11,1072.871533838757,1044.6120638897703,1006.6152205740635,961.0990128591532
Clutch Gamers,Rapy,EPICENTER 2017,2017-06-04,2017-06-11,1072.871533838757,1044.6120638897703,1006.6152205740635,961.0990128591532
Clutch Gamers,Boombacs,EPICENTER 2017,2017-06-04,2017-06-11,1072.871533838757,1044.6120638897703,1006.6152205740635,961.0990128591532
Clutch Gamers,Flysolo,EPICENTER 2017,2017-06-04,2017-06-11,1072.871533838757,1044.6120638897703,1006.6152205740635,961.0990128591532
LGD.Forever Young,Monet,EPICENTER 2017,2017-06-04,2017-06-11,1124.6922956202982,1225.4177022742301,1175.3042250778153,1285.5725305928277
LGD.Forever Young,Super,EPICENTER 2017,2017-06-04,2017-06-11,1124.6922956202982,1225.4177022742301,1175.3042250778153,1285.5725305928277
LGD.Forever Young,Inflame,EPICENTER 2017,2017-06-04,2017-06-11,1124.6922956202982,1225.4177022742301,1175.3042250778153,1285.5725305928277
LGD.Forever Young,Ahfu,EPICENTER 2017,2017-06-04,2017-06-11,1124.6922956202982,1225.4177022742301,1175.3042250778153,1285.5725305928277
LGD.Forever Young,Ddc,EPICENTER 2017,2017-06-04,2017-06-11,1124.6922956202982,1225.4177022742301,1175.3042250778153,1285.5725305928277
Filler Pick (page does not exist),Merlini,EPICENTER 2017,2017-06-04,2017-06-11,N/A,N/A,N/A,N/A
Filler Pick (page does not exist),GoDz,EPICENTER 2017,2017-06-04,2017-06-11,N/A,N/A,N/A,N/A
Filler Pick (page does not exist),WinteR,EPICENTER 2017,2017-06-04,2017-06-11,N/A,N/A,N/A,N/A
Filler Pick (page does not exist),Fogged,EPICENTER 2017,2017-06-04,2017-06-11,N/A,N/A,N/A,N/A
Filler Pick (page does not exist),Purge (Kevin Godec),EPICENTER 2017,2017-06-04,2017-06-11,N/A,N/A,N/A,N/A
KBU (page does not exist),NS,EPICENTER 2017,2017-06-04,2017-06-11,N/A,N/A,N/A,N/A
KBU (page does not exist),XBOCT,EPICENTER 2017,2017-06-04,2017-06-11,N/A,N/A,N/A,N/A
KBU (page does not exist),Dread,EPICENTER 2017,2017-06-04,2017-06-11,N/A,N/A,N/A,N/A
KBU (page does not exist),Inmate,EPICENTER 2017,2017-06-04,2017-06-11,N/A,N/A,N/A,N/A
Team NP,MSS,ZOTAC Cup Masters,2017-05-30,2017-06-03,1176.3242396768765,1269.0002907914834,1146.620777460348,1198.2035164016331
Team NP,Aui 2000,ZOTAC Cup Masters,2017-05-30,2017-06-03,1176.3242396768765,1269.0002907914834,1146.620777460348,1198.2035164016331
Team NP,Pieliedie,ZOTAC Cup Masters,2017-05-30,2017-06-03,1176.3242396768765,1269.0002907914834,1146.620777460348,1198.2035164016331
Newbee,Moogy,ZOTAC Cup Masters,2017-05-30,2017-06-03,1168.3571012445218,1276.0446547556126,1195.8755418402177,1319.532070947994
Newbee,Sccc,ZOTAC Cup Masters,2017-05-30,2017-06-03,1168.3571012445218,1276.0446547556126,1195.8755418402177,1319.532070947994
Newbee,Kpii,ZOTAC Cup Masters,2017-05-30,2017-06-03,1168.3571012445218,1276.0446547556126,1195.8755418402177,1319.532070947994
Newbee,Faith,ZOTAC Cup Masters,2017-05-30,2017-06-03,1168.3571012445218,1276.0446547556126,1195.8755418402177,1319.532070947994
Newbee,Kaka,ZOTAC Cup Masters,2017-05-30,2017-06-03,1168.3571012445218,1276.0446547556126,1195.8755418402177,1319.532070947994
Danish Bears,Ace,ZOTAC Cup Masters,2017-05-30,2017-06-03,988.1225458759907,984.6705706797366,988.4449918704992,985.0867299871784
Danish Bears,Ryze,ZOTAC Cup Masters,2017-05-30,2017-06-03,988.1225458759907,984.6705706797366,988.4449918704992,985.0867299871784
Team Singularity,Exotic Deer,ZOTAC Cup Masters,2017-05-30,2017-06-03,N/A,N/A,N/A,N/A
Team Singularity,Nisha,ZOTAC Cup Masters,2017-05-30,2017-06-03,N/A,N/A,N/A,N/A
Team Singularity,Patos,ZOTAC Cup Masters,2017-05-30,2017-06-03,N/A,N/A,N/A,N/A
Team Singularity,EL lisasH,ZOTAC Cup Masters,2017-05-30,2017-06-03,N/A,N/A,N/A,N/A
Team Singularity,Kacor,ZOTAC Cup Masters,2017-05-30,2017-06-03,N/A,N/A,N/A,N/A
Digital Chaos,Mason,ZOTAC Cup Masters,2017-05-30,2017-06-03,1106.891558954459,1167.2198058644901,1104.0256033716687,1143.4636679799098
Digital Chaos,Abed,ZOTAC Cup Masters,2017-05-30,2017-06-03,1106.891558954459,1167.2198058644901,1104.0256033716687,1143.4636679799098
Digital Chaos,Forev,ZOTAC Cup Masters,2017-05-30,2017-06-03,1106.891558954459,1167.2198058644901,1104.0256033716687,1143.4636679799098
Digital Chaos,BuLba,ZOTAC Cup Masters,2017-05-30,2017-06-03,1106.891558954459,1167.2198058644901,1104.0256033716687,1143.4636679799098
Digital Chaos,DuBu,ZOTAC Cup Masters,2017-05-30,2017-06-03,1106.891558954459,1167.2198058644901,1104.0256033716687,1143.4636679799098
Fnatic,Ahjit,ZOTAC Cup Masters,2017-05-30,2017-06-03,1053.2205721816583,1091.0950636861085,1066.3227230952193,1142.3308290693612
